name,image_link,state,category,latitude,longitude,city
"Johnny's 329 Club, Avalon and Wilmingotn Boulevards, Wilmington, California",https://cdn.loc.gov/service/pnp/mrg/01300/01331v.jpg,CA,Other,33.7800164,-118.262509,Wilmington
"Foodman Market, Pacific Coast Highway and Marine Avenue, Wilmington, California",https://cdn.loc.gov/service/pnp/mrg/01400/01408v.jpg,CA,Other,33.7800164,-118.262509,Wilmington
"Hollywood Inn sign, Motel Drive, Fresno, California",https://cdn.loc.gov/service/pnp/mrg/01400/01431v.jpg,CA,Hotel,36.7394421,-119.78483,Fresno
"Ranch-O-Tel sign, Motel Drive, Fresno, California",https://cdn.loc.gov/service/pnp/mrg/01400/01432v.jpg,CA,Hotel,36.7394421,-119.78483,Fresno
"Blue Bell Motel (1937) sign, 3053 S. Higuera Street, San Luis Obispo, California",https://cdn.loc.gov/service/pnp/mrg/01400/01433v.jpg,CA,Hotel,35.3540209,-120.375716,San Luis Obispo
"El Portal Motel sign, Santa Rosa Avenue, Santa Rosa, California",https://cdn.loc.gov/service/pnp/mrg/01400/01434v.jpg,CA,Hotel,38.4404925,-122.7141049,Santa Rosa
"Roy's Motel sign, Route 66, Amboy, California",https://cdn.loc.gov/service/pnp/mrg/01400/01435v.jpg,CA,Hotel,34.5577721,-115.7444411,Amboy
"San Bernardino Motel sign, Route 66 (Foothill Boulevard), San Bernardino, California",https://cdn.loc.gov/service/pnp/mrg/01400/01437v.jpg,CA,Hotel,34.8253019,-116.0833144,San Bernardino
"El Sombrero Motel sign, Abbott Avenue, Salinas, California",https://cdn.loc.gov/service/pnp/mrg/01400/01438v.jpg,CA,Hotel,36.6744117,-121.655037,Salinas
"Lark Motel sign, vertical view, Route 101, Willits, California",https://cdn.loc.gov/service/pnp/mrg/01400/01439v.jpg,CA,Hotel,39.4096043,-123.3555602,Willits
"Lark Motel sign, horizontal view, Route 101, Willits, California",https://cdn.loc.gov/service/pnp/mrg/01400/01440v.jpg,CA,Hotel,39.4096043,-123.3555602,Willits
"Manhattan Motel sign, Route 99 (Market Street), Redding, California",https://cdn.loc.gov/service/pnp/mrg/01400/01441v.jpg,CA,Hotel,40.5863563,-122.391675,Redding
"Grove Motel sign, Route 99, Willows, California",https://cdn.loc.gov/service/pnp/mrg/01400/01442v.jpg,CA,Hotel,39.5233276,-122.193531,Willows
"Casa Linda Motel sign, Route 99, Willows, California",https://cdn.loc.gov/service/pnp/mrg/01400/01443v.jpg,CA,Hotel,39.5233276,-122.193531,Willows
"Komfort Court sign, King City, California",https://cdn.loc.gov/service/pnp/mrg/01400/01444v.jpg,CA,Sign,36.2135291,-121.1247365,King City
"Missile Motel sign, Port Hueneme, California",https://cdn.loc.gov/service/pnp/mrg/01400/01445v.jpg,CA,Hotel,34.1477558,-119.1951559,Port Hueneme
"Candy Motel sign, Route 99, Fresno, California",https://cdn.loc.gov/service/pnp/mrg/01400/01477v.jpg,CA,Hotel,36.7394421,-119.78483,Fresno
"Astro Motel sign, Motel Drive, Fresno, California",https://cdn.loc.gov/service/pnp/mrg/01400/01478v.jpg,CA,Hotel,36.7394421,-119.78483,Fresno
"Serra Motel sign, Old Route 101, Gilroy, California",https://cdn.loc.gov/service/pnp/mrg/01400/01479v.jpg,CA,Hotel,37.0065078,-121.5631723,Gilroy
"Doggie Diner sign, McArthur Boulevard & San Pablo, Oakland, California",https://cdn.loc.gov/service/pnp/mrg/01400/01489v.jpg,CA,Sign,37.8044557,-122.271356,Oakland
"Dining Cars Cafe sign, Frontage Road, Route 101, Buellton, California",https://cdn.loc.gov/service/pnp/mrg/01400/01490v.jpg,CA,Sign,34.6134727,-120.193669,Buellton
"McDonald's Restaurant sign, detail, Lakewood Boulevard, Downey, California",https://cdn.loc.gov/service/pnp/mrg/01500/01501v.jpg,CA,Sign,33.9404441,-118.1292846,Downey
"McDonald's Restaurant sign, Los Angeles, California",https://cdn.loc.gov/service/pnp/mrg/01500/01502v.jpg,CA,Sign,34.0536909,-118.242766,Los Angeles
"McDonald's Restaurant sign, Route 66, Azusa, California",https://cdn.loc.gov/service/pnp/mrg/01500/01503v.jpg,CA,Sign,34.1338751,-117.9056046,Azusa
"McDonald's Restaurant sign, Route 66, Azusa, California",https://cdn.loc.gov/service/pnp/mrg/01500/01504v.jpg,CA,Sign,34.1338751,-117.9056046,Azusa
"McDonald's Restaurant sign, detail one, Route 66, Azusa, California",https://cdn.loc.gov/service/pnp/mrg/01500/01505v.jpg,CA,Sign,34.1338751,-117.9056046,Azusa
"McDonald's Restaurant sign, detail two, Route 66, Azusa, California",https://cdn.loc.gov/service/pnp/mrg/01500/01506v.jpg,CA,Sign,34.1338751,-117.9056046,Azusa
"Argo's Coffee Shop sign, Santa Monica Boulevard, Los Angeles, California",https://cdn.loc.gov/service/pnp/mrg/01500/01583v.jpg,CA,Sign,34.0536909,-118.242766,Los Angeles
"Shrimp Boat Restaurant sign, Rosemead Boulevard, Temple City, California",https://cdn.loc.gov/service/pnp/mrg/01500/01584v.jpg,CA,Sign,34.1082994,-118.0577568,Temple City
"Gas pump, Alhambra Boulevard, Sacramento, California",https://cdn.loc.gov/service/pnp/mrg/01600/01662v.jpg,CA,Gas Station,38.5810606,-121.493895,Sacramento
"Visible gas pump (restoration with Sinclair globe), Santa Margarita, California",https://cdn.loc.gov/service/pnp/mrg/01600/01663v.jpg,CA,Gas Station,35.3899734,-120.609057,Santa Margarita
"Visible gas pump (restoration with Sinclair globe), close up view, Santa Margarita, California",https://cdn.loc.gov/service/pnp/mrg/01600/01664v.jpg,CA,Gas Station,35.3899734,-120.609057,Santa Margarita
"Babcock's barber sign, Green Street, Tehachapi, California",https://cdn.loc.gov/service/pnp/mrg/01800/01828v.jpg,CA,Sign,35.1321878,-118.4489739,Tehachapi
"Rubidoux Drive-in Theater, Mission Boulevard, Rubidoux, California",https://cdn.loc.gov/service/pnp/mrg/01800/01871v.jpg,CA,Theater,33.9943119,-117.4237761,Rubidoux
"Mission Drive-in Theater, San Juan Capistrano, California",https://cdn.loc.gov/service/pnp/mrg/01900/01900v.jpg,CA,Theater,33.5016932,-117.6625509,San Juan Capistrano
"Victory Drive-in Theater, Victory west of Coldwater Canyon, Van Nuys, California",https://cdn.loc.gov/service/pnp/mrg/01900/01906v.jpg,CA,Theater,34.1866193,-118.4486675,Van Nuys
"Victory Drive-in Theater, Victory west of Coldwater Canyon, Van Nuys, California",https://cdn.loc.gov/service/pnp/mrg/01900/01907v.jpg,CA,Theater,34.1866193,-118.4486675,Van Nuys
"Compton Drive-in Theater, Rosecrans Avenue, Compton, California",https://cdn.loc.gov/service/pnp/mrg/01900/01913v.jpg,CA,Theater,33.894927,-118.226624,Compton
"Fountain Grove round barn, Santa Rosa, California",https://cdn.loc.gov/service/pnp/mrg/01900/01977v.jpg,CA,Fountain,38.4404925,-122.7141049,Santa Rosa
"Statue of Liberty at Shoreline Market, Route 101, Orick, California",https://cdn.loc.gov/service/pnp/mrg/01900/01984v.jpg,CA,Statue,41.2867896,-124.0597937,Orick
"Statue of Liberty at Shoreline market (close up), Route 101, Orick, California",https://cdn.loc.gov/service/pnp/mrg/01900/01986v.jpg,CA,Statue,41.2867896,-124.0597937,Orick
"Octagonal barn, South Higuera Street, San Luis Obispo, California",https://cdn.loc.gov/service/pnp/mrg/02000/02008v.jpg,CA,Other,35.3540209,-120.375716,San Luis Obispo
"Teepee at Grandfather Tree, Route 101, Garberville, California",https://cdn.loc.gov/service/pnp/mrg/02000/02038v.jpg,CA,Other,40.100569,-123.796139,Garberville
"Public parking, Sutter Street, Stockton, California",https://cdn.loc.gov/service/pnp/mrg/02000/02060v.jpg,CA,Park,37.9577016,-121.290779,Stockton
"Public parking structure, cornice detail, Sutter Street, Stockton, California",https://cdn.loc.gov/service/pnp/mrg/02000/02061v.jpg,CA,Park,37.9577016,-121.290779,Stockton
"Car dealership, Santa Monica, California",https://cdn.loc.gov/service/pnp/mrg/02000/02062v.jpg,CA,Other,34.0194704,-118.491227,Santa Monica
"Mazda Dealer, 1285 Colorado Boulevard, Pasadena, California",https://cdn.loc.gov/service/pnp/mrg/02000/02065v.jpg,CA,Other,34.1476507,-118.144155,Pasadena
"P&J Motors, 11059 Garvey Avenue, El Monte, California",https://cdn.loc.gov/service/pnp/mrg/02000/02066v.jpg,CA,Other,34.0751571,-118.036849,El Monte
"P&J Motors, 11059 Garvey Avenue, El Monte, California",https://cdn.loc.gov/service/pnp/mrg/02000/02067v.jpg,CA,Other,34.0751571,-118.036849,El Monte
"Breck's Auto Parts, 1922 showroom, 7355 Greenleaf Avenue, Whittier, California",https://cdn.loc.gov/service/pnp/mrg/02000/02072v.jpg,CA,Other,33.9749136,-118.0338664,Whittier
"Breck's Auto Parts, 1922 showroom, 7355 Greenleaf Avenue, Whittier, California",https://cdn.loc.gov/service/pnp/mrg/02000/02073v.jpg,CA,Other,33.9749136,-118.0338664,Whittier
"25 Cent Car Wash, Main Street & Ocean Park Boulevard, Santa Monica, California",https://cdn.loc.gov/service/pnp/mrg/02000/02080v.jpg,CA,Park,34.0194704,-118.491227,Santa Monica
"Cummings Buick, 15th Santa Monica Boulevard, Santa Monica, California",https://cdn.loc.gov/service/pnp/mrg/02000/02082v.jpg,CA,Other,34.0194704,-118.491227,Santa Monica
"Tire Town, 7402 Lankershim Boulevard, North Hollywood, California",https://cdn.loc.gov/service/pnp/mrg/02000/02083v.jpg,CA,Other,34.1649502,-118.374752,North Hollywood
"Old gas station, 7229 W. Melrose Ave., Los Angeles, California",https://cdn.loc.gov/service/pnp/mrg/02000/02099v.jpg,CA,Gas Station,34.0536909,-118.242766,Los Angeles
"Uniroyal factory, Telegraph Road, Commerce, California",https://cdn.loc.gov/service/pnp/mrg/02100/02101v.jpg,CA,Other,34.003218,-118.1541961,Commerce
"Sanders Oldsmobile, La Brea & Wilshire, Los Angeles, California",https://cdn.loc.gov/service/pnp/mrg/02100/02105v.jpg,CA,Other,34.0536909,-118.242766,Los Angeles
"Sanders Oldsmobile, La Brea & Wilshire, Los Angeles, California",https://cdn.loc.gov/service/pnp/mrg/02100/02106v.jpg,CA,Other,34.0536909,-118.242766,Los Angeles
"Samson Auto Salvage, 8103 S. Alameda, Los Angeles, California",https://cdn.loc.gov/service/pnp/mrg/02100/02107v.jpg,CA,Other,34.0536909,-118.242766,Los Angeles
"Old oil dispensers, Union Oil, Sawtelle near Mississippi, West Los Angeles, California",https://cdn.loc.gov/service/pnp/mrg/02100/02116v.jpg,CA,Other,34.0468546,-118.430254,West Los Angeles
"Golden Eagle gas pump (#1), San Diego, California",https://cdn.loc.gov/service/pnp/mrg/02100/02117v.jpg,CA,Gas Station,32.7174202,-117.162772,San Diego
"Golden Eagle gas pump (#2), San Diego, California",https://cdn.loc.gov/service/pnp/mrg/02100/02141v.jpg,CA,Gas Station,32.7174202,-117.162772,San Diego
"Five Golden Eagle gas pumps (#2), San Diego, California",https://cdn.loc.gov/service/pnp/mrg/02100/02142v.jpg,CA,Gas Station,32.7174202,-117.162772,San Diego
"Chevron gas pump, Jim Ruth Chevrolet, Home Gardens, California",https://cdn.loc.gov/service/pnp/mrg/02100/02143v.jpg,CA,Gas Station,33.8808327,-117.5133522,Home Gardens
"Three Texaco gas pumps, Altadena, California",https://cdn.loc.gov/service/pnp/mrg/02100/02144v.jpg,CA,Gas Station,34.1928193,-118.1374663,Altadena
"Four oil dispensers, Monterey Park, California",https://cdn.loc.gov/service/pnp/mrg/02100/02145v.jpg,CA,Park,34.051522,-118.129807,Monterey Park
"Gas pump, Sacramento, California",https://cdn.loc.gov/service/pnp/mrg/02100/02147v.jpg,CA,Gas Station,38.5810606,-121.493895,Sacramento
"Union Oil Garage interior, Sawtelle near Mississippi, West Los Angeles, California",https://cdn.loc.gov/service/pnp/mrg/02100/02148v.jpg,CA,Other,34.0468546,-118.430254,West Los Angeles
"Mattoon Service Station interior, Gulf, Culver City, California",https://cdn.loc.gov/service/pnp/mrg/02100/02191v.jpg,CA,Gas Station,34.0211224,-118.396466,Culver City
"Corker's Landing Rocket Gas sign, Turlock, California",https://cdn.loc.gov/service/pnp/mrg/02100/02198v.jpg,CA,Gas Station,37.4946568,-120.8465941,Turlock
"Foster's Old Fashion Freeze ice cream sign, Paso Robles, California",https://cdn.loc.gov/service/pnp/mrg/02200/02264v.jpg,CA,Sign,35.6262618,-120.6901319,Paso Robles
"Foster's Old Fashion Freeze ice cream sign, Paso Robles, California",https://cdn.loc.gov/service/pnp/mrg/02200/02265v.jpg,CA,Sign,35.6262618,-120.6901319,Paso Robles
"Peg House, Redwood Gifts, Route 101, Leggett, California",https://cdn.loc.gov/service/pnp/mrg/01900/01929v.jpg,CA,Historical Building,39.8657071,-123.714188,Leggett
"Stump House, Redwood Gifts, Route 101, Eureka, California",https://cdn.loc.gov/service/pnp/mrg/01900/01935v.jpg,CA,Historical Building,40.8018746,-124.1707558,Eureka
"Peg House Gas, Route 101, Leggett, California",https://cdn.loc.gov/service/pnp/mrg/05500/05516v.jpg,CA,Gas Station,39.8657071,-123.714188,Leggett
"Peg House Gas, Route 101, Leggett, California",https://cdn.loc.gov/service/pnp/mrg/05500/05517v.jpg,CA,Gas Station,39.8657071,-123.714188,Leggett
